ticker,RMSE,R2,MAPE
KMB,1.619984566,0.957030103,1.097876899
KMDA,0.131569059,0.886374918,2.004695689
KMF,0.231691642,0.933219415,1.329993504
KMG,1.597118945,0.980993244,1.893807883
KMI,0.289014886,0.960097069,1.256548548
KMM,0.036243802,0.982788274,0.332731931
KMPA,0.160357109,0.641119769,0.465880122
KMPH,0.355362001,0.854957696,4.538059869
KMPR,1.197695988,0.992847737,1.572639844
KMT,0.964956858,0.950209093,1.92648209
KMX,1.333943858,0.939503588,1.473211455
KN,0.366781997,0.941150974,1.680430107
KND,0.361441253,0.928119293,2.767500716
KNDI,0.274362112,0.952415509,3.571200608
KNL,0.468846358,0.955106085,1.525176285
KNOP,0.303603037,0.923293594,1.126923726
KNSL,1.087715852,0.88241205,1.627675414
KNX,0.884746533,0.970375743,1.664975641
KO,0.399746653,0.964617715,0.686835529
KODK,0.5819245,0.891559928,4.606220212
KOF,1.244680422,0.973853417,1.415679675
KONA,0.246440705,0.992764371,4.501508244
KONE,0.338880204,0.954148644,4.461877295
KOOL,0.158064988,0.979731962,4.372807871
KOP,0.903364508,0.953903379,1.665818376
KOPN,0.143866167,0.889112525,3.146063314
KORS,1.537126846,0.9850439,1.786307554
KOS,0.2507929,0.909971531,2.618133639
KOSS,0.155176761,0.849132831,3.640103241
KPTI,0.572694186,0.969579759,3.034354811
KR,0.699627652,0.96783853,1.740724507
KRA,1.106843901,0.982921045,1.908777906
KRC,0.929619744,0.872845395,1.033923911
KRG,0.343330839,0.97367883,1.55098015
KRNT,0.486534042,0.944229092,2.246280737
KRNY,0.243240087,0.855040636,1.331358154
KRO,0.61385695,0.983104927,2.258184809
KS,0.639049815,0.98853231,1.345883919
KSM,0.066187308,0.977920497,0.430693973
KSS,1.542287325,0.987904258,2.274244488
KST,0.063159178,0.992262956,0.423845407
KSU,1.645827767,0.974324136,1.251724623
KT,0.225616216,0.968187068,1.149754585
KTF,0.079744637,0.985507619,0.476521193
KTH,0.479288152,0.887419984,1.135156406
KTN,0.286311034,0.881020212,0.653405804
KTOS,0.340430803,0.96582101,2.423335257
KTOV,0.140754561,0.779758453,3.666237594
KTP,0.33670587,0.953760342,1.650266434
KTWO,0.525406783,0.886330656,1.948851932
KURA,0.783138595,0.859179572,3.064864627
KVHI,0.300915732,0.945825139,2.174567402
KW,0.300225713,0.95653176,1.228659367
KWEB,1.182613892,0.910594149,1.525812197
KWR,2.600829672,0.951921542,1.268165903
KYE,0.179539315,0.950235234,1.437218016
KYN,0.301974113,0.943632837,1.34422619
KYO,1.011805694,0.974484483,1.166064858
KZIA,0.25061034,0.942169398,4.443092235
L,0.524724832,0.924078044,0.786286449
LABL,1.446140594,0.949604147,1.411950731
LAC,0.330525597,0.970580108,3.710849446
LAD,2.432888554,0.948080189,1.822730927
LADR,0.175360818,0.981667998,0.887072964
LAKE,0.354665906,0.958001256,1.939116273
LALT,0.281096894,0.44306515,0.844227817
LAMR,1.039177544,0.925703097,1.09207748
LANC,2.227887817,0.92557116,1.193911691
LAND,0.224152163,0.834340959,1.265473039
LARK,0.414581731,0.64383712,1.077935242
LAWS,0.746805257,0.886534643,2.271628207
LAZ,0.807967368,0.977526291,1.356256206
LB,1.475146897,0.968821458,2.360725807
LBAI,0.344240262,0.833611416,1.372875387
LBC,0.765219391,-0.341453882,2.764448287
LBIX,0.12735814,0.859460623,4.599137518
LBRDA,1.738260117,0.940119211,1.48616598
LBRDK,1.776353425,0.938627536,1.545411337
LBTYA,0.696223527,0.933996379,1.637896802
LBTYB,2.442357066,0.930503387,4.222830349
LBTYK,0.642727176,0.939698736,1.586892323
LC,0.171711841,0.828493885,3.18787078
LCI,0.968512878,0.947376198,3.640363119
LCII,2.58323013,0.948203377,1.919813341
LCM,0.04899589,0.961400561,0.469536763
LCNB,0.47356834,0.805037964,1.745820423
LCUT,0.467722444,0.971376267,1.855618646
LDF,0.184149338,0.96331523,1.175776015
LDL,1.168258237,0.960451155,1.611125113
LDOS,0.936045218,0.979663107,1.154876077
LDP,0.174834282,0.685207332,0.53290541
LDRI,0.06158847,0.520354561,0.192787446
LE,0.926342759,0.963616368,3.125497955
LEA,3.020761939,0.983078325,1.392599757
LECO,1.435157153,0.918356686,1.194784068
LEDS,0.450116697,0.784847763,6.083950829
LEE,0.108351029,0.92134296,3.120138724
LEG,0.666770705,0.938111907,1.101023046
LEJU,0.101806394,0.692642863,4.282615086
LEN,1.136976938,0.96424091,1.589750166
LENS,0.31330592,0.709922308,5.543748647
LEO,0.051645717,0.981486839,0.447828954
LFC,0.276436035,0.950326729,1.472299742
LFGR,0.252918216,0.964429585,2.163493857
LFUS,4.27526221,0.972874819,1.50725336
LFVN,0.307641483,0.973332681,3.471482028
LGCY,0.234142147,0.983493784,4.173763724
LGCYO,0.751198069,0.962567894,5.036056069
LGCYP,0.700750926,0.970849468,5.033434974
LGI,0.1335415,0.995109497,0.575453285
LGIH,2.277081616,0.918462279,2.596319302
LGND,3.354311483,0.992172296,1.600668083
LH,2.11103763,0.983930806,0.97057843
LHCG,1.412068092,0.987072818,1.50819859
LHO,0.544368441,0.963619232,1.319398553
LIFE,0.13595368,0.986416228,5.326099754
LII,3.007265477,0.97994798,1.187299863
LILA,0.499974436,0.866438757,1.888028884
LILAK,0.499001474,0.863397401,1.850106387
LINC,0.089071662,0.97069689,2.771579924
LIND,0.188398532,0.986371214,1.245036402
LINK,0.454507461,0.93732808,4.765295451
LION,0.419357405,0.90902241,1.427861844
LITB,0.100151138,0.891968416,3.494501076
LITE,2.19076733,0.867871621,2.768140681
LIVE,0.746953705,0.924948792,2.959036249
LIVN,2.490682834,0.964758689,1.696607025
LJPC,1.411015798,0.774102817,3.282267602
LKFN,0.762561489,0.91417212,1.259833029
LKOR,0.446879555,0.791382684,0.670981689
LKQ,0.623796289,0.972763619,1.178951259
LL,1.121442895,0.968890212,2.775175133
LLEX,0.265797043,0.808602316,4.371651988
LLIT,0.109905088,0.92819402,3.777586619
LLL,2.514919222,0.983589994,1.001448762
LLNW,0.132943902,0.983362848,2.646975002
LLY,1.142199116,0.970773093,1.051721189
LM,0.721635043,0.948712162,1.523165919
LMAT,1.091590376,0.954756695,2.160003043
LMB,0.305993984,0.899028283,1.844913118
LMBS,0.043694765,0.898089792,0.064952152
LMFA,0.054819214,0.96708239,6.174488175
LMHA,0.133984011,0.89178699,0.354113665
LMNR,0.610046773,0.949664318,2.037022681
LMNX,0.728327742,0.965834426,1.514593343
LMRK,0.334594115,0.94768368,1.49754988
LMRKP,0.249463589,0.862648875,0.72815827
LMT,3.879373122,0.984655511,0.886053777
LN,0.893721844,0.910561215,1.64290558
LNC,1.222331706,0.943271101,1.328410686
LND,0.123924265,0.663654933,2.286166366
LNDC,0.330458151,0.82942289,1.837006779
LNN,1.573020906,0.939212762,1.287934653
LNT,0.447585786,0.964636675,0.859735501
LNTH,0.809446748,0.928979269,3.458396881
LOAN,0.147851333,0.969253607,1.790928309
LOB,0.72279262,0.857415852,1.795056836
LOCO,0.26833642,0.889069588,1.85023433
LOGI,0.711550372,0.984464613,1.319144308
LOGM,3.083581149,0.91001886,1.928720711
LONE,0.245952575,0.986509158,2.97364424
LOPE,1.668181129,0.991818584,1.393350906
LOR,0.098723686,0.98143481,0.651354453
LORL,0.666393655,0.964035975,1.198877212
LOW,1.547983497,0.974744766,1.289788793
LOXO,5.154900764,0.980478881,2.942487112
LPCN,0.176537273,0.973758895,4.789178524
LPG,0.267969095,0.493112424,2.571573566
LPI,0.422105252,0.921864137,3.047853868
LPL,0.326114324,0.967556725,1.889271433
LPLA,1.057356241,0.990771788,1.535615567
LPNT,1.599998779,0.943827374,1.794373216
LPSN,0.421481064,0.993086008,2.247214196
LPT,0.513860407,0.953927746,0.987629118
LPTH,0.116647689,0.929235814,3.200490967
LPX,0.53576367,0.967464506,1.579848104
LQDT,0.231672814,0.971119923,2.355666418
LRAD,0.062769289,0.976673053,2.428324633
LRCX,4.330428648,0.982709873,1.831447832
LRN,0.435523948,0.912295899,1.729855454
LSBK,0.204233732,0.939195538,0.943318621
LSCC,0.13607939,0.95771176,1.657645561
LSI,1.130661054,0.98158356,1.099672315
LSTR,1.541051711,0.984167962,1.211020327
LSXMA,0.582447703,0.946589631,1.034463893
LSXMK,0.586391336,0.949451614,1.022888623
LTBR,0.119923849,0.862757263,4.299779292
LTC,0.596809151,0.969116147,1.051985012
LTM,0.321331191,0.978854054,1.985132411
LTRPA,0.60702537,0.960624949,3.590404145
LTRX,0.143915551,0.923377022,3.770461084
LTXB,0.850524624,0.912144705,1.64945165
LUB,0.080242749,0.972732354,1.950956698
LULU,2.170522486,0.991702476,1.80321432
LUNA,0.111668201,0.978362623,3.22517718
LUV,1.062763085,0.934986351,1.410420702
LVHD,0.265312417,0.824583788,0.682823391
LVS,1.249823797,0.980431379,1.366561238
LWAY,0.250135611,0.987902226,2.301945093
LXFR,0.374251125,0.980494585,1.741053188
LXFT,1.721832534,0.932774504,2.364380493
LXP,0.127598745,0.963158405,1.124757749
LXRX,0.428183304,0.975769415,2.628517885
LXU,0.426591275,0.923320908,3.456451884
LYB,1.664765611,0.982857566,1.315470439
LYG,0.047525947,0.962396702,1.114095618
LYTS,0.261598568,0.970417604,2.465449561
LYV,0.881818583,0.984378899,1.457665813
LZB,0.865054398,0.870426102,1.844186478
M,0.973302228,0.97544904,2.465042929
MA,2.18401219,0.995674323,0.974788281
MAA,1.194772486,0.95292776,0.948375252
MAC,1.074835862,0.91929915,1.432102896
MACK,0.680500919,0.96312575,3.678428355
MAGS,0.194158859,0.935993508,2.370463642
MAIN,0.332312855,0.973538998,0.640152205
MAMS,0.163860766,0.959353844,1.65162985
MAN,2.191678783,0.97345998,1.348169927
MANH,1.127977886,0.909514767,1.617084471
MANT,0.999857798,0.986665222,1.486314825
MANU,0.395050386,0.954812339,1.404532645
MAR,1.789693621,0.992380464,1.124168735
MARA,0.491037622,0.843851981,8.304753529
MARK,0.465488981,0.966977833,5.117816072
MARPS,0.268785445,0.887773288,4.949934113
MAS,0.588822814,0.97115824,1.190057639
MASI,1.778987813,0.966539424,1.322533801
MAT,0.637127871,0.980176007,2.201491189
MATR,0.118334787,0.939038934,2.977509903
MATW,1.009391386,0.977954361,1.239941882
MATX,0.920127968,0.936738326,1.961339551
MAV,0.073745366,0.94097734,0.481310101
MAXR,1.54307735,0.959309324,2.09413131
MB,1.202254632,0.959896395,2.378695015
MBB,0.209316531,0.948949802,0.158715841
MBCN,0.934024396,0.890495349,1.472610159
MBFI,0.837400773,0.917070733,1.384188072
MBI,0.303308422,0.933191832,2.395693809
MBII,0.105900283,0.938726405,4.145213045
MBOT,0.372647883,0.970196467,4.858188733
MBRX,0.061965965,0.635635181,2.509465992
MBSD,0.050486049,0.761132058,0.172247632
MBT,0.226057627,0.957496713,1.875646103
MBTF,0.221758355,0.824747666,1.637938189
MBUU,1.102418737,0.954409864,2.111163893
MBVX,0.156401482,0.940772465,7.209740811
MBWM,0.660694165,0.912368594,1.494181922
MC,1.01551439,0.978373129,1.33975557
MCA,0.072950557,0.983330164,0.405950594
MCBC,0.152027333,0.977620011,1.130363165
MCC,0.106177521,0.987690774,1.38925849
MCD,2.033231154,0.985800417,0.894197997
MCEP,0.102917299,0.922267217,4.549333129
MCFT,0.738027706,0.904607902,1.878792966
MCHI,0.97799719,0.981649661,1.126930834
MCHP,1.791275696,0.969745004,1.498133933
MCHX,0.062955956,0.935473616,1.74465347
MCI,0.158371854,0.930696678,0.831434073
MCK,2.871692807,0.919209938,1.497325568
MCN,0.070718312,0.959590989,0.724608071
MCO,1.948534988,0.994510463,0.967805497
MCR,0.040725872,0.954499825,0.407423015
MCRB,0.363315977,0.864813192,3.373932228
MCRI,0.695560646,0.992639057,1.333789264
MCRN,0.452806438,0.790358338,1.78730145
MCS,0.581715022,0.966702041,1.42984541
MCV,0.123354311,0.714165854,0.338423868
MCX,0.090706221,0.8093096,0.278571968
MCY,0.934030664,0.950802486,1.249696694
MD,1.219712911,0.982686831,1.608071818
MDC,0.66319998,0.945136744,1.634833228
MDCA,0.332952319,0.973884844,3.032015816
MDCO,1.162143969,0.972864274,2.366511298
MDGL,11.50983498,0.983069038,3.801263462
MDIV,0.099545023,0.898913986,0.406247579
MDLY,0.239834349,0.939429837,2.969681101
MDLZ,0.588579729,0.867211957,1.001711088
MDP,1.269733573,0.932555141,1.538630729
MDR,0.681537785,0.879072974,2.427689342
MDRX,0.317530563,0.923576923,1.746092548
MDSO,1.855678135,0.963058678,1.905434009
MDT,1.023449454,0.959633464,0.909693367
MDU,0.359424725,0.904944499,0.999301556
MDWD,0.199589735,0.954186549,2.688001767
MDXG,0.607806652,0.974016792,4.006543964
MED,3.748348729,0.993506612,1.857196348
MEET,0.184907221,0.973089303,3.186846841
MEI,0.889746006,0.839211064,1.488058408
MEIP,0.134826842,0.972036397,3.166876035
MELI,9.561453241,0.976559136,2.360833387
MELR,0.568925856,0.899176123,2.335750254
MEN,0.066982139,0.981884066,0.465301152
MEOH,1.236947507,0.985284183,1.837469277
MERC,0.278727217,0.985676103,1.685862148
MESO,0.280715749,0.951983689,3.184511499
MET,0.790494236,0.903600162,1.237755387
MFA,0.083014126,0.960434394,0.845408498
MFC,0.264028856,0.958775996,1.093742675
MFCB,0.232830404,0.975566333,1.852493086
MFD,0.121733959,0.972842619,0.767573063
MFG,0.045622133,0.858675238,0.916628901
MFIN,0.158791574,0.98469275,3.24666457
MFL,0.078722952,0.984409214,0.424995929
MFM,0.048705592,0.945527865,0.567814647
MFNC,0.281148807,0.94656613,1.436140615
MFO,0.121634596,0.960063628,0.347776929
MFSF,0.611649297,0.956488202,1.287810334
MFT,0.094251955,0.946248787,0.484808789
MFV,0.067972267,0.974718042,0.845928983
MG,0.497559107,0.915009328,1.610431013
MGA,0.997332041,0.982370155,1.467718657
MGEE,0.917059229,0.924673358,1.11825949
MGEN,0.423309548,0.817496044,4.227372785
MGF,0.023719162,0.874792289,0.415673589
MGI,0.341609533,0.991749668,1.828349426
MGIC,0.156307692,0.934770558,1.471651746
MGLN,2.388168974,0.961559479,1.668097898
MGM,0.6815028,0.935591719,1.648654527
MGNX,0.951353773,0.910251406,2.929754761
MGP,0.317339158,0.972917052,0.802515222
MGPI,1.992150884,0.985102244,1.961591362
MGRC,0.853010974,0.993615686,1.402599038
MGU,0.235357216,0.983560232,0.783550669
MGYR,0.2720231,0.901145516,1.667814781
MHD,0.108612881,0.972510491,0.52036093
MHF,0.052073528,0.93789472,0.548428159
MHI,0.07025639,0.926453646,0.47565641
MHK,3.914814993,0.974834228,1.11814045
MHLA,0.460067798,0.965287433,1.593207094
MHLD,0.382389653,0.986010952,2.962936006
MHN,0.069903779,0.976975305,0.396165866
MHNC,0.341992131,0.959056546,1.078825783
MHO,0.578269828,0.974517655,1.493992954
MIC,1.751365111,0.980532617,1.379611786
MICT,0.084190996,0.885960866,4.650695137
MIDD,2.693167863,0.942764893,1.474981222
MIE,0.168824529,0.923524712,1.362926349
MIK,0.620728626,0.937246953,2.060482784
MILN,0.238745902,0.959656376,0.845851885
MIME,1.241773402,0.856071485,2.474589716
MIN,0.021066306,0.896843053,0.432559176
MIND,0.155640855,0.902402134,3.01864706
MINI,0.85884054,0.984425708,1.745235715
MITK,0.298422841,0.940887508,2.636487052
MITL,0.17206833,0.987094894,1.386647017
MITT,0.204806245,0.955513523,0.89626049
MIXT,0.391390432,0.986252625,1.749647296
MIY,0.062950944,0.966987444,0.363954122
MKC,1.495991777,0.964516693,1.061637233
MKGI,0.587291883,0.67284584,8.331114998
MKL,12.34105032,0.979427121,0.888038866
MKSI,2.4941998,0.981052449,1.878982813
MKTX,3.175072218,0.957122738,1.248908078
MLAB,4.046234812,0.976322589,1.910878528
MLCO,0.653534267,0.98156596,2.082913106
MLHR,0.726310108,0.940451266,1.507726506
MLI,0.589258824,0.969899077,1.406551641
MLM,4.109440819,0.850651225,1.464585492
MLNT,0.592481668,0.987288051,3.560446191
MLNX,1.343840914,0.99239812,1.620469005
MLP,0.746054478,0.955424064,2.926096018
MLR,0.53755235,0.803287751,1.593981992
MLVF,0.442994084,0.930368752,1.266292794
MMAC,0.387327914,0.977294256,0.960675484
MMC,0.861084528,0.978079287,0.827254179
MMD,0.12343036,0.898907592,0.478436469
MMI,0.539011835,0.984966252,1.208583948
MMLP,0.339068579,0.930822402,1.835886321
MMM,2.795410325,0.981017574,0.909997018
MMP,0.916253873,0.936777467,1.044502342
MMS,0.937584125,0.951275291,1.1014705
MMSI,0.854137276,0.990890479,1.560641277
MMT,0.033827025,0.953399979,0.461586419
MMU,0.081051564,0.961062809,0.478067935
MMYT,1.1230923,0.887841403,2.576870827
MN,0.139130018,0.920836141,3.028629935
MNDO,0.035877431,0.927522801,1.181748025
MNE,0.125600981,0.983970048,0.614819372
MNGA,0.545852081,0.98867066,5.78168992
MNK,1.272310787,0.974319071,3.251681457
MNKD,0.219498004,0.93968088,5.425466025
MNOV,0.391433422,0.969679263,3.085088316
MNP,0.076153047,0.973295031,0.414255924
MNR,0.210721479,0.97235834,1.061320448
MNRO,1.437294751,0.947576502,2.018194296
MNST,1.069463067,0.976039735,1.267581326
MNTA,0.718299183,0.970123677,2.938014425
MNTX,0.303635262,0.975773386,2.478553895
MO,0.920048605,0.968014444,1.034061059
MOBL,0.13726846,0.904634399,2.071117508
MOD,0.480518459,0.983779913,2.043299716
MODN,0.45038,0.941717686,1.643487206
MOFG,0.545266983,0.827621888,1.190943273
MOH,2.112602,0.988007179,1.769050011
MOMO,1.564781018,0.954676848,3.326066001
MORN,1.233634481,0.996002136,0.961235209
MOS,0.65439739,0.961919998,1.915438141
MOSY,0.219086176,0.904536107,7.105410428
MOV,0.887319743,0.990164064,1.949502819
MOXC,0.156133098,0.94949291,4.150598763
MPA,0.077843265,0.927844955,0.432489966
MPAA,0.699133991,0.955072466,2.045392885
MPB,0.72909139,0.95400123,1.698589814
MPC,1.307121181,0.985402945,1.418604677
MPLX,0.604525342,0.87988639,1.362252694
MPO,0.417444431,0.937966332,2.201808304
MPV,0.154245509,0.953417387,0.85818561
MPVD,0.108786772,0.98007789,2.527338398
MPW,0.173413573,0.964723984,1.070895546
MPWR,2.121832006,0.98556141,1.444735028
MPX,0.404893782,0.967988856,2.076312956
MQT,0.067084201,0.971532208,0.405139456
MQY,0.087533786,0.975727635,0.449306723
MRC,0.425556352,0.955267508,1.799404124
MRCC,0.160587944,0.913049966,0.92929893
MRCY,1.225992849,0.965200619,1.975483758
MRIN,0.457689618,0.972954095,3.382452163
MRK,0.816898386,0.946841766,1.004097287
MRLN,0.647534749,0.952517558,1.736343207
MRNS,0.416828946,0.969947234,5.038507312
MRO,0.451844415,0.977691734,2.144697064
MRT,0.210009085,0.828667458,1.410969479
MRTN,0.418484915,0.985638081,1.623512827
MRTX,1.702692376,0.988525358,4.610710223
MRUS,0.822737266,0.891719636,2.969261618
MRVL,0.446436542,0.980429526,1.663196158
MS,0.841783953,0.969129426,1.323967077
MSA,1.473101158,0.977612494,1.399369111
MSB,0.600348244,0.990790742,2.235127534
MSBF,0.227822106,0.980920533,0.913417499
MSBI,0.471342098,0.904895301,1.063617407
MSCI,1.967119466,0.995307008,1.137695621
MSD,0.052231579,0.984112508,0.442041164
MSEX,0.774022996,0.945231179,1.58389961
MSF,0.174117857,0.988503828,0.762962166
MSFT,1.222902247,0.993223676,0.997019308
MSG,4.192572441,0.988278762,1.197113691
MSGN,0.512070324,0.925434498,1.769335268
MSI,1.345944747,0.990495098,1.049403592
MSL,0.358545183,0.88381028,1.922417413
MSM,1.690004117,0.964446541,1.365299803
MSON,0.384102672,0.961777995,2.510424326
MSP,0.091643683,0.954595824,0.598244727
MSTR,3.833741193,0.981904315,1.307500701
MT,0.749257743,0.971529317,2.084984376
MTB,2.423069041,0.964571377,1.105253137
MTBC,0.220568544,0.880568958,4.191106801
MTCH,1.98061238,0.720314666,3.209384486
MTD,8.642999903,0.984741127,1.060856117
MTDR,0.871631242,0.943787972,2.514686292
MTEM,0.424714072,0.951423688,4.242060732
MTEX,0.645813805,0.92983371,2.61769825
MTG,0.269387205,0.97167298,1.596196105
MTGE,0.221208124,0.972473387,0.917484159
MTGEP,0.153252646,0.891625209,0.460991514
MTH,1.006140684,0.958906993,1.74401997
MTL,0.198508819,0.954146708,2.905682505
MTLS,0.468731738,0.771020784,2.744072848
MTN,3.068746304,0.991924385,1.072396794
MTOR,0.564842045,0.980105446,1.896344183
MTP,0.057521685,0.826875001,4.811739846
MTR,0.453268938,0.959093707,2.420023389
MTRN,0.927632661,0.988835328,1.468593375
MTRX,0.539433595,0.981742412,2.250132942
MTSC,0.998477299,0.863658589,1.319706986
MTSI,1.928080721,0.980416641,3.569807931
MTSL,0.216284742,0.88613861,6.963836063
MTT,0.174806722,0.875385568,0.596277159
MTW,0.999912477,0.972128255,2.703577576
MTX,1.2526546,0.909184499,1.342990072
MTZ,1.141641808,0.939064071,2.031522461
MU,1.382251273,0.986713424,2.451452592
MUA,0.086029545,0.985152655,0.473946118
MUC,0.069036816,0.980581648,0.38406397
MUE,0.078044087,0.979885153,0.46495339
MUI,0.061622103,0.958722977,0.355174736
MUJ,0.072063847,0.970143334,0.413655054
MUR,0.712964437,0.950105545,2.024853245
MUS,0.089306457,0.944021745,0.514699873
MUSA,1.625585823,0.938970973,1.618294692
MUX,0.105941054,0.964532299,2.993053301
MVBF,0.404664258,0.843793112,1.504955792
MVC,0.097608789,0.986895274,0.72331703
MVIS,0.112617753,0.956010774,4.603163211
MVO,0.244923512,0.984450936,2.669088467
MVT,0.093052952,0.956981273,0.473261951
MWA,0.230477335,0.904864978,1.377490261
MX,0.356931356,0.917439902,2.435758549
MXE,0.1582934,0.963313998,1.13415726
MXF,0.247437035,0.950393656,1.205413991
MXIM,1.048014769,0.981477042,1.298183412
MXL,0.667769464,0.967753569,1.894349768
MXWL,0.172941098,0.89437556,2.259537542
MYC,0.089603133,0.976920514,0.463365885
MYD,0.080934971,0.97730609,0.461211485
MYE,0.488314832,0.972621804,1.851919166
MYF,0.093943048,0.973655707,0.486890314
MYGN,0.961598554,0.986537526,2.076868961
MYI,0.07553226,0.981700999,0.436371407
MYJ,0.096573125,0.981973774,0.479528905
MYL,0.881022487,0.928344581,1.74892643
MYN,0.057083764,0.970394218,0.353204784
MYND,0.231658955,0.771765099,8.385920826
MYOK,1.851986548,0.817687863,2.687396416
MYOS,0.091325601,0.945946999,3.921361784
MYRG,1.013663476,0.948049266,1.932044661
MZF,0.074236001,0.982748163,0.407216346
MZOR,2.156676484,0.914478573,2.890796409
NAC,0.076679359,0.977279972,0.409763364
NAD,0.056412901,0.973520517,0.327285273
NAII,0.225314273,0.913714747,1.431163651
NAKD,0.622050521,0.796861906,4.798306621
NAN,0.06067361,0.983387909,0.358807606
NANO,0.982796744,0.963038287,2.054612482
NAO,0.040364391,0.805382716,2.288792671
NAP,0.357488448,0.976424331,3.581395745
NAT,0.175293773,0.993558338,2.910334759
NATH,1.661544,0.983876923,1.626130857
NATI,0.792568183,0.9840643,1.142689298
NATR,0.429872937,0.93256808,2.603935436
NAUH,0.082975946,0.978328736,4.144019564
NAV,1.094002601,0.973454504,2.407600589
NAVG,1.115670474,0.90957338,1.240201762
NAVI,0.317631233,0.81435433,1.872492141
NAZ,0.085665389,0.977932754,0.457549192
NBB,0.121531457,0.966015062,0.459575528
NBD,0.124842615,0.973454218,0.439693603
NBEV,0.172193626,0.936927093,4.992231219
NBHC,0.503261676,0.97125843,1.148055877
NBIX,2.296715315,0.989421998,2.376551067
NBL,0.723103166,0.971529152,1.798052905
NBN,0.466449868,0.977907464,1.626329595
NBR,0.337977265,0.989463086,3.052586772
NBRV,0.241871129,0.952708882,4.181814871
NBTB,0.600208032,0.918954886,1.252682612
NC,1.320790718,0.985742867,2.61591234
NCA,0.068845908,0.946919275,0.534183194
NCB,0.190875344,0.928281327,0.882692846
NCBS,0.892937336,0.493413158,1.286874085
NCI,0.461581976,0.976015898,1.488867415
NCLH,1.064858882,0.877203647,1.551379238
NCMI,0.255163153,0.987461307,2.333626289
NCOM,0.653704631,0.877108382,1.104863077
NCR,0.928218022,0.971100325,1.7918882
NCS,0.487746422,0.914434715,1.82642552
NCTY,0.146098863,0.973726354,4.074336505
NCV,0.062621278,0.979972433,0.674904724
NCZ,0.053589673,0.982235212,0.66724226
NDAQ,0.905434059,0.990643705,0.877015364
NDLS,0.315754089,0.985081289,3.249268746
NDP,0.232795826,0.883955497,1.607439481
NDRO,0.094129958,0.966088593,2.359569668
NDSN,2.394856342,0.945570399,1.2664782
NE,0.225603624,0.961126075,3.458463889
NEA,0.05712346,0.974784233,0.347921163
NEE,1.580724424,0.990883176,0.826050951
NEM,0.658600957,0.93174502,1.416871134
NEO,0.252062751,0.982409954,1.800193783
NEOG,0.986465409,0.992923727,1.280935802
NEON,0.059337674,0.985555863,3.971042137
NEOS,0.244797071,0.975572715,2.402717952
NEP,0.844383295,0.938574227,1.565294311
NEPT,0.143002273,0.97796254,3.57038894
NERV,0.310067217,0.938963331,3.579396641
NETE,1.60879907,0.514006491,8.706834768
NEU,5.425735676,0.949362932,0.981551965
NEV,0.070278108,0.97154218,0.400891578
NEWM,0.276019708,0.948487722,1.252181924
NEWR,2.350825132,0.984648582,2.096746588
NEWT,0.267645003,0.985304083,1.167147808
NEXT,0.441887218,0.944782424,3.63168036
NFBK,0.260876874,0.923327588,1.189456494
NFEC,0.267548705,0.941661786,6.009137452
NFG,0.794159005,0.898512903,1.056102093
NFJ,0.102412617,0.960278398,0.566821695
NFLX,6.452476464,0.994230883,1.818700539
NFX,0.959830392,0.969881038,2.361043431
NGG,0.735407492,0.963180433,0.901973945
NGHC,0.435422212,0.981348514,1.30089963
NGHCN,0.102107451,0.922111825,0.305240768
NGHCO,0.195974077,0.938094633,0.566089259
NGHCP,0.179593765,0.929444167,0.526900215
NGL,0.542537324,0.94860867,3.116181
NGS,0.656075879,0.93464585,1.883699623
NGVC,0.545123805,0.973665498,3.499573937
NGVT,1.902628117,0.948080159,1.656549685
NH,0.141057189,0.766022744,3.354401612
NHA,0.054313296,0.345685518,0.439244297
NHF,0.198800531,0.979849896,0.676456982
NHI,0.902870735,0.946311913,0.969068361
NHLD,0.20959086,0.881176869,3.116075425
NHTC,0.636650712,0.977066394,2.023241
NI,0.278731586,0.974290215,0.903429414
NICE,1.228565988,0.992290342,1.070349249
NICK,0.234420979,0.943458379,1.676968454
NID,0.071722819,0.927325687,0.425594993
NIE,0.188174042,0.989745665,0.646458205
NIHD,0.311581996,0.963027277,7.704467163
NIM,0.053943569,0.939794328,0.436866749
NIQ,0.058933117,0.932877572,0.361862275
NJR,0.529875328,0.971913788,1.035828117
NJV,0.116473791,0.952048081,0.592965932
NK,0.191159275,0.894635856,3.546553347
NKE,1.158883268,0.982773138,1.276194808
NKG,0.085771815,0.993102065,0.459910019
NKSH,0.922175038,0.934293384,1.648340014
NKTR,3.208833379,0.987976526,3.35361851
NKX,0.074580437,0.989919804,0.390506756
NL,0.451564969,0.961734498,3.698607196
NLNK,0.801241084,0.948881585,4.870897194
NLS,0.492055584,0.944749059,2.110334412
NLSN,0.84431753,0.959992807,1.731350613
NLST,0.039754823,0.990012117,4.770314224
NLY,0.122878536,0.974017427,0.884551684
NM,0.074879555,0.958654669,4.035876105
NMFC,0.123473155,0.910389339,0.731912109
NMI,0.10655422,0.890891358,0.624178014
NMIH,0.664905773,0.936106912,2.729082914
NMM,0.078753918,0.88335338,3.006704066
NMR,0.105625918,0.944825802,1.308272368
NMS,0.094083795,0.922743807,0.495258412
NMY,0.059617072,0.955024659,0.36974938
NMZ,0.063694935,0.980175956,0.35974557
NNBR,0.673459562,0.968256821,1.997538746
